name,university,cutOffMark,popularity,type,location,description,duration
Grado en Historia y Política,Universidad de Granada,7.90,88,carrera universitaria,Granada,"Grado que ofrece una visión integral de la historia política y su influencia en el desarrollo de las sociedades contemporáneas.",4 años
Grado en Historia y Política,Universidad de Sevilla,8.30,92,carrera universitaria,Sevilla,"Formación centrada en el análisis histórico y político de los procesos de cambio, revoluciones y políticas que han transformado el mundo moderno.",4 años
Grado en Historia y Política,Universidad de Zaragoza,8.10,87,carrera universitaria,Zaragoza,"Grado que combina estudios de historia con los aspectos fundamentales de la política y el análisis de movimientos históricos que han influido en la política moderna.",4 años
Grado en Historia y Política,Universidad de Alicante,7.80,85,carrera universitaria,Alicante,"Estudios en Historia y Política que buscan una comprensión profunda de los eventos históricos políticos clave y su impacto a nivel global.",4 años
Grado en Historia y Política,Universidad de León,7.60,83,carrera universitaria,León,"Grado con enfoque en Historia y Política, permitiendo una visión multidisciplinaria de los procesos sociales y políticos en el contexto histórico global.",4 años
Máster en Historia del Patrimonio,Universidad de Barcelona,0,91,master,Barcelona,"Máster orientado a la investigación y conservación del patrimonio cultural, con énfasis en la protección y restauración de bienes patrimoniales.",1 año
Máster en Historia y Política Internacional,Universidad de Salamanca,0,89,master,Salamanca,"Máster centrado en los aspectos históricos y políticos internacionales, estudiando las relaciones internacionales y los conflictos globales.",1 año
Máster en Conservación del Patrimonio Cultural,Universidad Autónoma de Madrid,0,87,master,Madrid,"Máster enfocado en la conservación del patrimonio cultural, con técnicas avanzadas en restauración y preservación de arte y monumentos históricos.",1 año
Máster en Política y Gobernanza Global,Universidad de Valencia,0,85,master,Valencia,"Máster que ofrece una formación avanzada en los estudios políticos y de gobernanza a nivel global, analizando las dinámicas políticas internacionales.",1 año
Máster en Historia Contemporánea,Universidad de Granada,0,93,master,Granada,"Máster en Historia Contemporánea que analiza los eventos políticos, sociales y culturales desde el siglo XIX hasta la actualidad.",1 año
Máster en Patrimonio y Turismo Cultural,Universidad de Sevilla,0,90,master,Sevilla,"Máster especializado en la gestión y promoción del patrimonio cultural, con una visión integrada del turismo y la conservación del patrimonio histórico.",1 año
Máster en Historia Política y Social,Universidad de Zaragoza,0,88,master,Zaragoza,"Máster en Historia Política y Social que explora las principales dinámicas políticas, sociales y económicas a través de un análisis histórico.",1 año
Máster en Gestión del Patrimonio Histórico-Artístico,Universidad de Alicante,0,85,master,Alicante,"Máster orientado a la formación de expertos en la gestión y conservación del patrimonio histórico-artístico, con enfoque en la restauración y el mercado del arte.",1 año
Máster en Historia y Relaciones Internacionales,Universidad de León,0,84,master,León,"Máster que combina la historia política y las relaciones internacionales, analizando eventos históricos que han dado forma a las políticas globales.",1 año
Grado Superior en Gestión del Patrimonio Cultural,Instituto de Formación Profesional,0,80,grado superior,Online,"Grado superior que prepara a los estudiantes en la gestión, conservación y restauración del patrimonio cultural en museos y otras instituciones.",2 años
Grado Superior en Conservación y Restauración de Bienes Culturales,Instituto de Formación Profesional,0,78,grado superior,Madrid,"Formación especializada en la conservación de bienes culturales, con enfoque en técnicas avanzadas de restauración y protección del patrimonio.",2 años
Grado Superior en Gestión Cultural,Instituto de Formación Profesional,0,75,grado superior,Sevilla,"Estudios superiores en gestión cultural que proporcionan las habilidades necesarias para coordinar y administrar proyectos culturales y artísticos.",2 años
Grado Superior en Historia del Arte,Instituto de Formación Profesional,0,72,grado superior,Valencia,"Grado superior en Historia del Arte que ofrece una visión integral del arte, la historia y la conservación, incluyendo prácticas en museos.",2 años
Grado Superior en Gestión de Patrimonio,Instituto de Formación Profesional,0,70,grado superior,Zaragoza,"Grado superior que forma a los estudiantes en la gestión del patrimonio histórico, con enfoque en su conservación, difusión y promoción en instituciones culturales.",2 años
Grado Superior en Arqueología,Instituto de Formación Profesional,0,68,grado superior,Granada,"Grado superior especializado en arqueología y gestión del patrimonio, con formación práctica en excavaciones y preservación de artefactos.",2 años
Máster en Historia Política Contemporánea,Universidad de Oviedo,0,90,master,Oviedo,"Máster que ofrece una formación avanzada en los principales movimientos políticos contemporáneos, con análisis de los principales eventos históricos que dieron forma a la política moderna.",1 año
Máster en Historia y Estudios Culturales,Universidad de Barcelona,0,91,master,Barcelona,"Máster que abarca tanto la historia como los estudios culturales, profundizando en el análisis de las transformaciones culturales y políticas a través de los siglos.",1 año
name,university,cutOffMark,popularity,type,location,description,duration
Grado en Historia, Geografía e Historia del Arte,Universidad de Barcelona,8.50,92,carrera universitaria,Barcelona,"Grado que combina historia, geografía y arte, proporcionando una formación integral sobre el pasado humano y el contexto geográfico y artístico.",4 años
Grado en Historia, Geografía e Historia del Arte,Universidad Autónoma de Madrid,8.40,90,carrera universitaria,Madrid,"Formación multidisciplinaria que abarca historia, geografía y arte, analizando cómo estas disciplinas se relacionan en el estudio del patrimonio y las civilizaciones.",4 años
Grado en Historia, Geografía e Historia del Arte,Universidad de Salamanca,8.20,88,carrera universitaria,Salamanca,"Grado que ofrece una comprensión completa de la historia, la geografía y el arte, centrado en el análisis de la evolución humana y cultural a través del tiempo.",4 años
Grado en Historia, Geografía e Historia del Arte,Universidad de Valencia,8.10,86,carrera universitaria,Valencia,"Estudios enfocados en la historia de las civilizaciones, la geografía cultural y la historia del arte, con énfasis en la preservación del patrimonio cultural.",4 años
Grado en Historia, Geografía e Historia del Arte,Universidad de Granada,7.90,84,carrera universitaria,Granada,"Grado orientado al análisis de la historia, la geografía humana y el arte, ofreciendo una visión integral del desarrollo cultural y geográfico a lo largo del tiempo.",4 años
Grado en Historia, Política y Economía Contemporáneas,Universidad de Barcelona,8.60,94,carrera universitaria,Barcelona,"Grado que combina historia, política y economía, con un enfoque en los eventos y transformaciones más importantes de la época contemporánea.",4 años
Grado en Historia, Política y Economía Contemporáneas,Universidad Autónoma de Madrid,8.40,92,carrera universitaria,Madrid,"Grado que ofrece una visión profunda de los procesos políticos y económicos que han modelado el mundo contemporáneo, junto con un análisis de su contexto histórico.",4 años
Grado en Historia, Política y Economía Contemporáneas,Universidad de Salamanca,8.30,90,carrera universitaria,Salamanca,"Estudios centrados en los eventos políticos y económicos globales, con enfoque en el siglo XX y XXI, analizando sus raíces históricas y sus implicaciones actuales.",4 años
Grado en Historia, Política y Economía Contemporáneas,Universidad de Valencia,8.20,88,carrera universitaria,Valencia,"Grado que abarca el análisis de los sistemas políticos, los procesos económicos y la historia reciente, proporcionando una visión completa de la era contemporánea.",4 años
Grado en Historia, Política y Economía Contemporáneas,Universidad de Granada,8.00,86,carrera universitaria,Granada,"Grado centrado en la historia reciente, los movimientos políticos y las transformaciones económicas que han dado forma al mundo moderno y su desarrollo.",4 años
Grado en Historia, Política y Economía Contemporáneas,Universidad de Sevilla,8.50,93,carrera universitaria,Sevilla,"Formación integral en historia, política y economía, con especial atención a los cambios políticos y económicos de la segunda mitad del siglo XX hasta el presente.",4 años
Máster en Historia Contemporánea,Universidad de Barcelona,0,91,master,Barcelona,"Máster que profundiza en los procesos históricos que marcaron el siglo XX y XXI, con especial énfasis en los movimientos sociales y políticos contemporáneos.",1 año
